,gt-pred,pred-gt,average,gt-pred,pred-gt,average,gt-pred,pred-gt,average
326,0.001668859,0.001229607,0.001449233,0.001604604,0.001222489,0.001413547,0.001745848,0.001454533,0.001600191
479,0.002679537,0.001248564,0.00196405,0.00266713,0.001267106,0.001967118,0.002710107,0.00159534,0.002152724
117,0.001550801,0.00081117,0.001180985,0.001471605,0.000815191,0.001143398,0.00160243,0.001118781,0.001360605
188,0.002177436,0.00108524,0.001631338,0.002158377,0.001117335,0.001637856,0.002217047,0.001350172,0.001783609
351,0.002234463,0.003168634,0.002701549,0.002920135,0.003105401,0.003012768,0.002223211,0.003772868,0.002998039
526,0.002305964,0.001482131,0.001894048,0.002290172,0.00151213,0.001901151,0.00230984,0.001573955,0.001941897
333,0.002157037,0.001223705,0.001690371,0.002101252,0.00122404,0.001662646,0.002191256,0.001489803,0.001840529
291,0.002026993,0.001633006,0.00183,0.002019272,0.001662469,0.001840871,0.002043531,0.001781315,0.001912423
403,0.002561597,0.001275264,0.00191843,0.002541535,0.00129306,0.001917298,0.002609021,0.001593164,0.002101093
352,0.001998871,0.000696924,0.001347898,0.001948419,0.000712964,0.001330691,0.001992316,0.000773723,0.001383019
370,0.002707896,0.003166011,0.002936954,0.002847188,0.003164472,0.00300583,0.002644502,0.003591792,0.003118147
392,0.001870508,0.001051667,0.001461088,0.002218646,0.001083755,0.001651201,0.001894462,0.00115564,0.001525051
100,0.002019334,0.001426415,0.001722875,0.00193777,0.001393057,0.001665414,0.002100469,0.00193555,0.002018009
367,0.002634208,0.003509635,0.003071921,0.002850803,0.003448628,0.003149716,0.002579862,0.003980694,0.003280278
579,0.001993309,0.0008766,0.001434955,0.00193962,0.000876146,0.001407883,0.00203909,0.001163497,0.001601294
470,0.002938241,0.001526968,0.002232604,0.002955692,0.001573691,0.002264691,0.00291714,0.001879758,0.002398449
18,0.002143638,0.001260616,0.001702127,0.002113246,0.001284625,0.001698936,0.002168258,0.001413944,0.001791101
119,0.002437658,0.002467209,0.002452433,0.011510657,0.002422597,0.006966627,0.002313646,0.003200336,0.002756991
380,0.002051901,0.000770163,0.001411032,0.002004155,0.000798541,0.001401348,0.002035751,0.00083312,0.001434435
229,0.002191613,0.00189546,0.002043536,0.002232472,0.001908379,0.002070426,0.00222357,0.002378941,0.002301256
25,0.002272805,0.001864016,0.00206841,0.002304082,0.001880065,0.002092073,0.002302675,0.002075563,0.002189119
112,0.002147378,0.002599434,0.002373406,0.002162736,0.002597383,0.002380059,0.002187151,0.002858224,0.002522688
271,0.00218203,0.001046957,0.001614494,0.002198641,0.001049383,0.001624012,0.002233122,0.001358441,0.001795781
30,0.002047551,0.001424291,0.001735921,0.002007783,0.001423462,0.001715623,0.00208649,0.001598999,0.001842745
51,0.002074882,0.002377902,0.002226392,0.00219398,0.00238246,0.00228822,0.002098903,0.002642625,0.002370764
126,0.001826931,0.002281237,0.002054084,0.001816746,0.002286309,0.002051528,0.001865857,0.002448507,0.002157182
357,0.001660127,0.001893376,0.001776752,0.001638814,0.001878815,0.001758814,0.00171206,0.002223784,0.001967922
537,0.001954355,0.001094249,0.001524302,0.001891321,0.001098471,0.001494896,0.002011369,0.001473533,0.001742451
93,0.001888635,0.001176771,0.001532703,0.001836763,0.001179675,0.001508219,0.001922123,0.001345322,0.001633722
293,0.00222195,0.001391551,0.001806751,0.002170993,0.001399694,0.001785344,0.002250622,0.001627364,0.001938993
508,0.002007011,0.001492452,0.001749732,0.001971146,0.0014762,0.001723673,0.002037029,0.001782245,0.001909637
507,0.001733008,0.001379335,0.001556171,0.001698805,0.001357366,0.001528086,0.001796342,0.001681895,0.001739118
20,0.001445653,0.001062594,0.001254123,0.001369792,0.001066077,0.001217934,0.001480552,0.00129054,0.001385546
459,0.002679223,0.00159535,0.002137286,0.002729442,0.001646285,0.002187864,0.0027849,0.002059345,0.002422123
300,0.002485817,0.001150912,0.001818364,0.002468826,0.001194166,0.001831496,0.002489858,0.001318088,0.001903973
292,0.001906623,0.001424039,0.001665331,0.001885892,0.001451477,0.001668685,0.001943429,0.001652947,0.001798188
133,0.002061992,0.001082554,0.001572273,0.002104109,0.001107018,0.001605563,0.002072998,0.001258075,0.001665537
307,0.00190801,0.001046244,0.001477127,0.001879404,0.001071927,0.001475666,0.001950627,0.001181069,0.001565848
493,0.002088377,0.001677135,0.001882756,0.002042454,0.00168971,0.001866082,0.002106057,0.001766454,0.001936255
421,0.002073313,0.000760076,0.001416694,0.002028795,0.000775938,0.001402366,0.002057822,0.000807779,0.0014328
447,0.003037974,0.00156187,0.002299922,0.003368478,0.001625874,0.002497176,0.003018103,0.001867919,0.002443011
187,0.002360027,0.001720104,0.002040066,0.002399433,0.001754752,0.002077093,0.002387052,0.001989518,0.002188285
339,0.002009428,0.001232799,0.001621113,0.001995954,0.001170684,0.001583319,0.002090952,0.001784167,0.001937559
413,0.002067469,0.00101237,0.00153992,0.002029171,0.001050682,0.001539926,0.002073705,0.001168465,0.001621085
38,0.002055644,0.001916737,0.001986191,0.002034804,0.001947505,0.001991154,0.002068804,0.002074609,0.002071707
415,0.002911942,0.001837975,0.002374959,0.003220213,0.001923127,0.00257167,0.002980539,0.002212257,0.002596398
581,0.001903885,0.001132993,0.001518439,0.001865927,0.001144477,0.001505202,0.001933186,0.001290402,0.001611794
512,0.002246076,0.002278302,0.002262189,0.002269558,0.002280163,0.002274861,0.002244505,0.002472463,0.002358484
434,0.002207389,0.001705112,0.00195625,0.002292802,0.001703383,0.001998093,0.002244061,0.001889125,0.002066593
389,0.001933776,0.001657744,0.00179576,0.001924872,0.001668023,0.001796448,0.001976894,0.001847826,0.00191236
329,0.002008838,0.001121174,0.001565006,0.002002354,0.001107814,0.001555084,0.002085288,0.001609958,0.001847623
572,0.001842567,0.000947808,0.001395187,0.001788191,0.000907467,0.001347829,0.001900264,0.001345663,0.001622964
240,0.002401459,0.002651283,0.002526371,0.002855947,0.002682668,0.002769307,0.002314338,0.003116441,0.00271539
16,0.001830161,0.00135849,0.001594325,0.001773112,0.001347996,0.001560554,0.001904711,0.001609523,0.001757117
258,0.001969862,0.001038266,0.001504064,0.001979511,0.001008479,0.001493995,0.002040808,0.001537448,0.001789128
98,0.001629593,0.001566076,0.001597834,0.001568205,0.001587787,0.001577996,0.001640106,0.001694328,0.001667217
524,0.002982594,0.003609082,0.003295838,0.003809259,0.003488723,0.003648991,0.002830808,0.00448464,0.003657724
522,0.00205296,0.001149949,0.001601454,0.002010046,0.001165732,0.001587889,0.002101196,0.001430604,0.0017659
399,0.001887875,0.000929028,0.001408451,0.00183454,0.000927907,0.001381224,0.001932803,0.001195324,0.001564064
11,0.001977759,0.001460654,0.001719206,0.001949024,0.001470301,0.001709662,0.00203234,0.00170314,0.00186774
204,0.001950541,0.001018537,0.001484539,0.001905834,0.001012421,0.001459127,0.001993157,0.001355328,0.001674242
219,0.002329101,0.002070811,0.002199956,0.002739797,0.002091891,0.002415844,0.00232195,0.00227707,0.00229951
111,0.002381461,0.002464605,0.002423033,0.002467899,0.002477649,0.002472774,0.002388605,0.00264525,0.002516927
189,0.001968621,0.001052788,0.001510705,0.001927735,0.0010634,0.001495568,0.001972299,0.001135243,0.001553771
262,0.002063197,0.000898704,0.00148095,0.002036006,0.000914056,0.001475031,0.002071607,0.001050071,0.001560839
85,0.00205661,0.001789151,0.00192288,0.002050197,0.00180095,0.001925574,0.002103592,0.002073142,0.002088367
106,0.002316131,0.001917007,0.002116569,0.002349605,0.001945083,0.002147344,0.002326957,0.002118484,0.002222721
15,0.002048766,0.00578208,0.003915423,0.0019967,0.001520688,0.001758694,0.002111923,0.015725465,0.008918694
244,0.002223319,0.00157568,0.0018995,0.002199777,0.001628663,0.00191422,0.002268299,0.001945117,0.002106708
194,0.002117673,0.001710736,0.001914204,0.002078397,0.001729003,0.0019037,0.002147284,0.001889157,0.00201822
570,0.002528425,0.002263572,0.002395999,0.002902384,0.002247727,0.002575055,0.002532494,0.002958945,0.00274572
274,0.002332565,0.001521869,0.001927217,0.002305304,0.001491996,0.00189865,0.00241713,0.002021679,0.002219404
186,0.002672384,0.00239362,0.002533002,0.003006857,0.002449201,0.002728029,0.002699912,0.002912692,0.002806302
597,0.001918471,0.001088465,0.001503468,0.001920489,0.001115361,0.001517925,0.001936715,0.00119159,0.001564153
477,0.002623791,0.001257475,0.001940633,0.002636474,0.001286,0.001961237,0.00264657,0.001572777,0.002109673
297,0.00189993,0.001742686,0.001821308,0.001875422,0.001765946,0.001820684,0.001935856,0.001938598,0.001937227
90,0.002344378,0.001976075,0.002160226,0.002341486,0.002029413,0.00218545,0.002385775,0.00239723,0.002391503
569,0.001640032,0.000878591,0.001259312,0.001566032,0.000871822,0.001218927,0.001668814,0.001034452,0.001351633
169,0.00229422,0.001987902,0.002141061,0.002361881,0.001987884,0.002174882,0.002347757,0.002297331,0.002322544
200,0.001995415,0.001048682,0.001522049,0.001946998,0.001021625,0.001484312,0.002079107,0.001599377,0.001839242
215,0.001498621,0.000961552,0.001230087,0.001434127,0.00091566,0.001174894,0.001568277,0.001423143,0.00149571
118,0.002028401,0.002343688,0.002186045,0.00199113,0.002364218,0.002177674,0.002052786,0.002474827,0.002263807
113,0.001784905,0.001171628,0.001478266,0.00172613,0.001176974,0.001451552,0.001820266,0.001336628,0.001578447
464,0.002094486,0.001033989,0.001564238,0.002014564,0.000948843,0.001481704,0.002192651,0.001571316,0.001881983
560,0.002256253,0.001567927,0.00191209,0.002337172,0.001588702,0.001962937,0.002313334,0.001950195,0.002131765
378,0.002179394,0.001180358,0.001679876,0.002139203,0.001193179,0.001666191,0.002199073,0.001389298,0.001794185
286,0.002204724,0.0010557,0.001630212,0.002201266,0.001091297,0.001646281,0.002257491,0.001460966,0.001859228
14,0.002305046,0.001575253,0.001940149,0.002281942,0.001608096,0.001945019,0.002359199,0.001902021,0.00213061
342,0.001829576,0.00121722,0.001523398,0.001762409,0.001197811,0.00148011,0.001877576,0.001541709,0.001709643
202,0.00184327,0.001159224,0.001501247,0.001753309,0.001126957,0.001440133,0.001908332,0.001566966,0.001737649
488,0.002731663,0.001314056,0.00202286,0.002715752,0.001352723,0.002034238,0.002738804,0.001743155,0.00224098
408,0.002378314,0.00111957,0.001748942,0.002339771,0.001155596,0.001747683,0.002355949,0.001227998,0.001791974
210,0.00193865,0.002606368,0.002272509,0.002202725,0.0025482,0.002375463,0.001936379,0.003259545,0.002597962
296,0.00187562,0.000941465,0.001408543,0.001853933,0.00095917,0.001406551,0.001910262,0.00119313,0.001551696
363,0.002251893,0.00507356,0.003662726,0.003125247,0.004760379,0.003942813,0.002096591,0.006179536,0.004138063
436,0.002095997,0.000752289,0.001424143,0.002047349,0.000765078,0.001406213,0.002080282,0.000819233,0.001449758
573,0.001880354,0.000794639,0.001337496,0.001823241,0.000785493,0.001304367,0.001893706,0.000886332,0.001390019
337,0.001727583,0.001696963,0.001712273,0.001671314,0.001726627,0.001698971,0.00176554,0.001912093,0.001838817
491,0.001670915,0.000662109,0.001166512,0.001616284,0.000681272,0.001148778,0.001692823,0.000723111,0.001207967
409,0.002386042,0.001759389,0.002072716,0.002413586,0.001798993,0.00210629,0.00242726,0.002076616,0.002251938
211,0.001927492,0.001565784,0.001746638,0.001912494,0.001590727,0.00175161,0.00198155,0.001766288,0.001873919
27,0.001767121,0.001298525,0.001532823,0.001680307,0.00125593,0.001468118,0.001849773,0.001898309,0.001874041
,0.002121272,0.001502503,0.001811887,0.002149693,0.001476735,0.001813214,0.002152426,0.00182324,0.001987833
