,gt-pred,pred-gt,average,gt-pred,pred-gt,average,gt-pred,pred-gt,average
507,0.001917778,0.001412374,0.001665076,0.001699232,0.001358424,0.001528828,0.001796518,0.001680897,0.001738707
20,0.001501724,0.001077814,0.001289769,0.001372092,0.001068947,0.00122052,0.001479676,0.001289582,0.001384629
459,0.003422697,0.001536245,0.002479471,0.002728319,0.001644738,0.002186529,0.002784602,0.002060362,0.002422482
300,0.002488677,0.001154773,0.001821725,0.002469371,0.001193885,0.001831628,0.002488846,0.001318833,0.001903839
292,0.002001129,0.001439981,0.001720555,0.001886958,0.001453304,0.001670131,0.001941716,0.001654419,0.001798068
133,0.002218382,0.001103373,0.001660877,0.00210297,0.001108216,0.001605593,0.002073939,0.001256968,0.001665454
307,0.001989576,0.00105547,0.001522523,0.001880795,0.001073204,0.001476999,0.001953936,0.001182258,0.001568097
493,0.002115519,0.001687206,0.001901363,0.002041958,0.001689817,0.001865888,0.002104524,0.001768268,0.001936396
421,0.002026557,0.00076139,0.001393973,0.002027822,0.000776765,0.001402294,0.002057359,0.000809076,0.001433217
187,0.002999905,0.001700589,0.002350247,0.002401265,0.001754476,0.002077871,0.002388334,0.001990051,0.002189192
339,0.002354577,0.001279899,0.001817238,0.001996492,0.001170827,0.00158366,0.002090723,0.001782973,0.001936848
413,0.002099009,0.001019594,0.001559301,0.002028946,0.001049974,0.00153946,0.002073471,0.00117045,0.00162196
38,0.002271622,0.001926305,0.002098963,0.002032394,0.001942898,0.001987646,0.002074429,0.002080022,0.002077225
415,0.003633414,0.001886872,0.002760143,0.003219856,0.001921101,0.002570478,0.002979347,0.002209961,0.002594654
581,0.002051164,0.001138801,0.001594983,0.001868201,0.001145333,0.001506767,0.001933503,0.001291752,0.001612627
512,0.002385274,0.00230062,0.002342947,0.002268752,0.002278572,0.002273662,0.002245737,0.002471684,0.002358711
434,0.002533269,0.001641461,0.002087365,0.002293434,0.001704904,0.001999169,0.002245616,0.001886088,0.002065852
389,0.002055555,0.00167759,0.001866572,0.00192386,0.001667182,0.001795521,0.001979523,0.001850278,0.001914901
329,0.003411956,0.001153509,0.002282733,0.002001375,0.001107225,0.0015543,0.002084454,0.001611987,0.00184822
572,0.001984661,0.000983473,0.001484067,0.001787242,0.000906903,0.001347072,0.001900479,0.001346106,0.001623292
240,0.003731275,0.002539986,0.00313563,0.00286349,0.002684817,0.002774153,0.002313453,0.003116651,0.002715052
16,0.002283359,0.001382214,0.001832787,0.001774118,0.001348905,0.001561511,0.001902701,0.001610982,0.001756842
258,0.002169695,0.000974852,0.001572274,0.001981691,0.00100999,0.00149584,0.002039059,0.001535924,0.001787491
98,0.001646208,0.001575034,0.001610621,0.00156887,0.001589027,0.001578949,0.00163966,0.001695676,0.001667668
522,0.002250778,0.001182947,0.001716863,0.00200961,0.001166791,0.001588201,0.00210289,0.001430642,0.001766766
399,0.001964565,0.000949343,0.001456954,0.001835942,0.000929822,0.001382882,0.00193322,0.001196836,0.001565028
11,0.002147802,0.001469164,0.001808483,0.001951216,0.00147066,0.001710938,0.002032095,0.001702684,0.00186739
204,0.001989376,0.001051439,0.001520407,0.001904718,0.001012671,0.001458694,0.001993723,0.001356795,0.001675259
219,0.002661451,0.002073773,0.002367612,0.002737825,0.002089651,0.002413738,0.002324618,0.002277075,0.002300846
111,0.002477107,0.002505341,0.002491224,0.002465111,0.002476987,0.002471049,0.002388619,0.002638814,0.002513716
189,0.001952037,0.001056852,0.001504445,0.001926937,0.001063631,0.001495284,0.001972025,0.001138213,0.001555119
262,0.002120019,0.000913294,0.001516657,0.002037521,0.00091453,0.001476025,0.002069413,0.00104878,0.001559097
85,0.002498053,0.001840043,0.002169048,0.002049936,0.001800792,0.001925364,0.002102678,0.002072671,0.002087674
106,0.002358406,0.001936956,0.002147681,0.002346675,0.00194471,0.002145693,0.002329542,0.002118687,0.002224115
15,0.002183936,0.001533853,0.001858895,0.001996196,0.001522363,0.001759279,0.00211148,0.015725857,0.008918668
244,0.002439832,0.001596831,0.002018332,0.002198822,0.001629134,0.001913978,0.002267921,0.001943205,0.002105563
194,0.002178731,0.001722933,0.001950832,0.002078492,0.001730729,0.001904611,0.002149786,0.001887858,0.002018822
274,0.002687831,0.001443291,0.002065561,0.00230168,0.00148935,0.001895515,0.002414894,0.002018631,0.002216763
186,0.004249705,0.002332332,0.003291019,0.00301292,0.002452544,0.002732732,0.002694959,0.002911909,0.002803434
597,0.001955872,0.001100768,0.00152832,0.001921492,0.001113474,0.001517483,0.001935128,0.001192204,0.001563666
477,0.002763352,0.001191134,0.001977243,0.002636029,0.001284714,0.001960371,0.00264488,0.001576474,0.002110677
297,0.001976207,0.001758076,0.001867141,0.001874301,0.001765012,0.001819656,0.001935664,0.001938661,0.001937163
90,0.002846013,0.00203572,0.002440866,0.002341122,0.002032547,0.002186835,0.002384912,0.00239668,0.002390796
569,0.001686662,0.000896092,0.001291377,0.001564865,0.000871533,0.001218199,0.001667483,0.001038485,0.001352984
169,0.002727728,0.001905433,0.002316581,0.002363637,0.001990399,0.002177018,0.002347278,0.002296078,0.002321678
200,0.003105898,0.001058068,0.002081983,0.001944248,0.001023624,0.001483936,0.002079385,0.001596589,0.001837987
215,0.001760151,0.001017196,0.001388673,0.001435,0.000914749,0.001174874,0.001571025,0.001425617,0.001498321
118,0.002243793,0.002353369,0.002298581,0.001992197,0.002361974,0.002177086,0.002056146,0.002476345,0.002266246
113,0.001817518,0.001182764,0.001500141,0.001725145,0.001176286,0.001450715,0.001820916,0.001336997,0.001578957
464,0.002363249,0.000986708,0.001674978,0.00201567,0.000949013,0.001482342,0.002195387,0.00156994,0.001882664
378,0.002185573,0.001187387,0.00168648,0.0021381,0.001193815,0.001665957,0.002200218,0.001392231,0.001796225
286,0.002380168,0.001081234,0.001730701,0.002200629,0.001091041,0.001645835,0.002257456,0.001461338,0.001859397
14,0.002687225,0.001593379,0.002140302,0.002282761,0.001606381,0.001944571,0.002357721,0.001902703,0.002130212
342,0.001971803,0.001249203,0.001610503,0.001759607,0.001197071,0.001478339,0.001879065,0.001542894,0.001710979
202,0.002203941,0.001199292,0.001701616,0.001752086,0.001128157,0.001440122,0.001906726,0.001564564,0.001735645
408,0.002328423,0.001123835,0.001726129,0.002341122,0.001155923,0.001748522,0.002359135,0.001228619,0.001793877
296,0.001977365,0.000925225,0.001451295,0.001854746,0.000959893,0.001407319,0.001911591,0.001193609,0.0015526
436,0.002093985,0.000766913,0.001430449,0.002048826,0.000764727,0.001406776,0.002079519,0.000820742,0.00145013
573,0.001875899,0.000800964,0.001338432,0.001824058,0.000787388,0.001305723,0.001895182,0.000887508,0.001391345
337,0.001766953,0.001700017,0.001733485,0.001669047,0.001721846,0.001695446,0.00176414,0.001909315,0.001836728
491,0.001676983,0.000664387,0.001170685,0.001617584,0.000681344,0.001149464,0.001691891,0.000723627,0.001207759
409,0.002890991,0.001691172,0.002291082,0.002412442,0.0017989,0.002105671,0.002424942,0.0020767,0.002250821
211,0.002070908,0.001587662,0.001829285,0.001910615,0.00159226,0.001751437,0.00197962,0.001767222,0.001873421
27,0.002153551,0.001320527,0.001737039,0.001681943,0.001257804,0.001469874,0.001850457,0.001900064,0.001875261
,0.002395785,0.001421527,0.001908656,0.002107383,0.00142419,0.001765786,0.002127591,0.001761256,0.001944424
